path,n_frames,has_event_gt,wrong_raw,wrong_corr,rule_saved,gt_16dist,raw_fall_missed,raw_fall_as_fallen,raw_fallen_missed,raw_fallen_as_fall,raw_lying_event_fp,raw_other_normal_fp,corr_fall_missed,corr_fall_as_fallen,corr_fallen_missed,corr_fallen_as_fall,corr_lying_event_fp,corr_other_normal_fp
standing/standing_te_069,80,False,0,0,0,8:80,0,0,0,0,0,0,0,0,0,0,0,0
standing/standing_te_070,80,False,0,0,0,8:80,0,0,0,0,0,0,0,0,0,0,0,0
standing/standing_te_077,80,False,0,0,0,8:80,0,0,0,0,0,0,0,0,0,0,0,0
standing/standing_te_081,80,False,0,0,0,8:80,0,0,0,0,0,0,0,0,0,0,0,0
standing/standing_te_100,80,False,0,0,0,8:80,0,0,0,0,0,0,0,0,0,0,0,0
standing/standing_te_113,80,False,0,0,0,8:80,0,0,0,0,0,0,0,0,0,0,0,0
standing/standing_te_119,80,False,0,0,0,8:80,0,0,0,0,0,0,0,0,0,0,0,0
standing/standing_te_123,80,False,0,0,0,8:80,0,0,0,0,0,0,0,0,0,0,0,0
standing/standing_te_140,80,False,0,0,0,8:80,0,0,0,0,0,0,0,0,0,0,0,0
standing/standing_te_141,80,False,0,0,0,8:80,0,0,0,0,0,0,0,0,0,0,0,0
standing/standing_te_184,80,False,0,0,0,8:80,0,0,0,0,0,0,0,0,0,0,0,0
standing/standing_te_192,80,False,0,0,0,8:80,0,0,0,0,0,0,0,0,0,0,0,0
standing/standing_te_193,80,False,0,0,0,8:80,0,0,0,0,0,0,0,0,0,0,0,0
standing/standing_to_001,80,False,0,0,0,8:80,0,0,0,0,0,0,0,0,0,0,0,0
standing/standing_to_014,80,False,0,0,0,8:80,0,0,0,0,0,0,0,0,0,0,0,0
standing/standing_to_016,80,False,0,0,0,8:80,0,0,0,0,0,0,0,0,0,0,0,0
standing/standing_to_039,80,False,0,0,0,8:80,0,0,0,0,0,0,0,0,0,0,0,0
standing/standing_to_048,80,False,0,0,0,8:80,0,0,0,0,0,0,0,0,0,0,0,0
standing/standing_to_051,80,False,0,0,0,8:80,0,0,0,0,0,0,0,0,0,0,0,0
standing/standing_to_069,80,False,0,0,0,8:80,0,0,0,0,0,0,0,0,0,0,0,0
standing/standing_to_077,80,False,0,0,0,0:24 8:56,0,0,0,0,0,0,0,0,0,0,0,0
standing/standing_to_086,80,False,0,0,0,8:80,0,0,0,0,0,0,0,0,0,0,0,0
standing/standing_to_102,80,False,0,0,0,8:80,0,0,0,0,0,0,0,0,0,0,0,0
standing/standing_to_111,80,False,0,0,0,8:80,0,0,0,0,0,0,0,0,0,0,0,0
standing/standing_to_131,80,False,0,0,0,8:80,0,0,0,0,0,0,0,0,0,0,0,0
standing/standing_to_133,80,False,0,0,0,8:80,0,0,0,0,0,0,0,0,0,0,0,0
standing/standing_to_176,80,False,0,0,0,8:80,0,0,0,0,0,0,0,0,0,0,0,0
standing/standing_to_183,80,False,0,0,0,8:80,0,0,0,0,0,0,0,0,0,0,0,0
standing/standing_to_188,80,False,0,0,0,8:80,0,0,0,0,0,0,0,0,0,0,0,0
standing/standing_yo_010,80,False,0,0,0,8:80,0,0,0,0,0,0,0,0,0,0,0,0
standing/standing_yo_011,80,False,0,0,0,8:80,0,0,0,0,0,0,0,0,0,0,0,0
standing/standing_yo_013,80,False,0,0,0,8:80,0,0,0,0,0,0,0,0,0,0,0,0
standing/standing_yo_018,80,False,0,0,0,8:80,0,0,0,0,0,0,0,0,0,0,0,0
standing/standing_yo_047,80,False,0,0,0,8:80,0,0,0,0,0,0,0,0,0,0,0,0
standing/standing_yo_048,80,False,0,0,0,8:80,0,0,0,0,0,0,0,0,0,0,0,0
standing/standing_yo_052,80,False,0,0,0,8:80,0,0,0,0,0,0,0,0,0,0,0,0
standing/standing_yo_058,80,False,0,0,0,8:80,0,0,0,0,0,0,0,0,0,0,0,0
standing/standing_yo_075,80,False,0,0,0,8:80,0,0,0,0,0,0,0,0,0,0,0,0
standing/standing_yo_079,80,False,0,0,0,8:80,0,0,0,0,0,0,0,0,0,0,0,0
standing/standing_yo_083,80,False,0,0,0,8:80,0,0,0,0,0,0,0,0,0,0,0,0
standing/standing_yo_085,80,False,0,0,0,8:80,0,0,0,0,0,0,0,0,0,0,0,0
standing/standing_yo_107,80,False,0,0,0,8:80,0,0,0,0,0,0,0,0,0,0,0,0
standing/standing_yo_115,80,False,0,0,0,8:80,0,0,0,0,0,0,0,0,0,0,0,0
standing/standing_yo_127,80,False,0,0,0,8:80,0,0,0,0,0,0,0,0,0,0,0,0
standing/standing_yo_128,80,False,0,0,0,8:80,0,0,0,0,0,0,0,0,0,0,0,0
standing/standing_yo_139,80,False,0,0,0,8:80,0,0,0,0,0,0,0,0,0,0,0,0
standing/standing_yo_149,80,False,0,0,0,8:80,0,0,0,0,0,0,0,0,0,0,0,0
standing/standing_yo_171,80,False,0,0,0,8:80,0,0,0,0,0,0,0,0,0,0,0,0
standing/standing_yo_176,80,False,0,0,0,8:80,0,0,0,0,0,0,0,0,0,0,0,0
standing/standing_yo_195,80,False,0,0,0,8:80,0,0,0,0,0,0,0,0,0,0,0,0
standing/standing_yo_197,80,False,0,0,0,0:80,0,0,0,0,0,0,0,0,0,0,0,0
walking/walking_ch_010,80,False,0,0,0,0:80,0,0,0,0,0,0,0,0,0,0,0,0
walking/walking_ch_013,80,False,0,0,0,0:80,0,0,0,0,0,0,0,0,0,0,0,0
walking/walking_ch_014,80,False,0,0,0,0:80,0,0,0,0,0,0,0,0,0,0,0,0
walking/walking_ch_021,80,False,0,0,0,0:80,0,0,0,0,0,0,0,0,0,0,0,0
walking/walking_ch_033,80,False,0,0,0,0:80,0,0,0,0,0,0,0,0,0,0,0,0
walking/walking_ch_035,80,False,0,0,0,0:80,0,0,0,0,0,0,0,0,0,0,0,0
walking/walking_ch_039,80,False,0,0,0,0:80,0,0,0,0,0,0,0,0,0,0,0,0
walking/walking_ch_045,80,False,0,0,0,0:80,0,0,0,0,0,0,0,0,0,0,0,0
walking/walking_ch_056,80,False,0,0,0,0:80,0,0,0,0,0,0,0,0,0,0,0,0
walking/walking_ch_063,80,False,0,0,0,0:80,0,0,0,0,0,0,0,0,0,0,0,0
walking/walking_ch_069,80,False,0,0,0,0:80,0,0,0,0,0,0,0,0,0,0,0,0
walking/walking_ch_077,80,False,0,0,0,0:80,0,0,0,0,0,0,0,0,0,0,0,0
walking/walking_ch_079,80,False,0,0,0,0:80,0,0,0,0,0,0,0,0,0,0,0,0
walking/walking_ch_083,80,False,0,0,0,0:80,0,0,0,0,0,0,0,0,0,0,0,0
walking/walking_ch_095,80,False,0,0,0,0:80,0,0,0,0,0,0,0,0,0,0,0,0
walking/walking_ch_127,80,False,0,0,0,0:80,0,0,0,0,0,0,0,0,0,0,0,0
walking/walking_ch_128,80,False,0,0,0,0:80,0,0,0,0,0,0,0,0,0,0,0,0
walking/walking_ch_138,80,False,0,0,0,0:80,0,0,0,0,0,0,0,0,0,0,0,0
walking/walking_ch_143,80,False,0,0,0,0:80,0,0,0,0,0,0,0,0,0,0,0,0
walking/walking_ch_148,80,False,0,0,0,0:80,0,0,0,0,0,0,0,0,0,0,0,0
walking/walking_ch_159,80,False,0,0,0,0:80,0,0,0,0,0,0,0,0,0,0,0,0
walking/walking_ch_161,80,False,0,0,0,0:80,0,0,0,0,0,0,0,0,0,0,0,0
walking/walking_ch_169,80,False,0,0,0,0:80,0,0,0,0,0,0,0,0,0,0,0,0
walking/walking_ch_173,80,False,0,0,0,0:80,0,0,0,0,0,0,0,0,0,0,0,0
walking/walking_ch_176,80,False,0,0,0,0:80,0,0,0,0,0,0,0,0,0,0,0,0
walking/walking_ch_181,80,False,0,0,0,0:80,0,0,0,0,0,0,0,0,0,0,0,0
walking/walking_ch_188,80,False,0,0,0,0:80,0,0,0,0,0,0,0,0,0,0,0,0
walking/walking_el_005,80,False,0,0,0,0:80,0,0,0,0,0,0,0,0,0,0,0,0
walking/walking_el_024,80,False,0,0,0,0:80,0,0,0,0,0,0,0,0,0,0,0,0
walking/walking_el_033,80,False,0,0,0,0:80,0,0,0,0,0,0,0,0,0,0,0,0
walking/walking_el_060,80,False,0,0,0,0:80,0,0,0,0,0,0,0,0,0,0,0,0
walking/walking_el_063,80,False,0,0,0,0:80,0,0,0,0,0,0,0,0,0,0,0,0
walking/walking_el_070,80,False,0,0,0,0:80,0,0,0,0,0,0,0,0,0,0,0,0
walking/walking_el_080,80,False,0,0,0,0:80,0,0,0,0,0,0,0,0,0,0,0,0
walking/walking_el_088,80,False,0,0,0,0:80,0,0,0,0,0,0,0,0,0,0,0,0
walking/walking_el_098,80,False,0,0,0,0:80,0,0,0,0,0,0,0,0,0,0,0,0
walking/walking_el_110,80,False,0,0,0,0:80,0,0,0,0,0,0,0,0,0,0,0,0
walking/walking_el_128,80,False,0,0,0,0:80,0,0,0,0,0,0,0,0,0,0,0,0
walking/walking_el_134,80,False,0,0,0,0:80,0,0,0,0,0,0,0,0,0,0,0,0
walking/walking_el_146,80,False,0,0,0,0:80,0,0,0,0,0,0,0,0,0,0,0,0
walking/walking_el_150,80,False,0,0,0,0:80,0,0,0,0,0,0,0,0,0,0,0,0
walking/walking_el_165,80,False,0,0,0,0:80,0,0,0,0,0,0,0,0,0,0,0,0
walking/walking_el_170,80,False,0,0,0,0:80,0,0,0,0,0,0,0,0,0,0,0,0
walking/walking_el_175,80,False,0,0,0,0:80,0,0,0,0,0,0,0,0,0,0,0,0
walking/walking_el_188,80,False,0,0,0,0:80,0,0,0,0,0,0,0,0,0,0,0,0
walking/walking_el_200,80,False,0,0,0,0:80,0,0,0,0,0,0,0,0,0,0,0,0
walking/walking_mi_011,80,False,0,0,0,0:80,0,0,0,0,0,0,0,0,0,0,0,0
walking/walking_mi_017,80,False,0,0,0,0:80,0,0,0,0,0,0,0,0,0,0,0,0
walking/walking_mi_033,80,False,0,0,0,0:80,0,0,0,0,0,0,0,0,0,0,0,0
walking/walking_mi_053,80,False,0,0,0,0:80,0,0,0,0,0,0,0,0,0,0,0,0
walking/walking_mi_054,80,False,0,0,0,0:80,0,0,0,0,0,0,0,0,0,0,0,0
walking/walking_mi_061,80,False,0,0,0,0:80,0,0,0,0,0,0,0,0,0,0,0,0
walking/walking_mi_064,80,False,0,0,0,0:80,0,0,0,0,0,0,0,0,0,0,0,0
walking/walking_mi_067,80,False,0,0,0,0:80,0,0,0,0,0,0,0,0,0,0,0,0
walking/walking_mi_075,80,False,0,0,0,0:80,0,0,0,0,0,0,0,0,0,0,0,0
walking/walking_mi_081,80,False,0,0,0,0:80,0,0,0,0,0,0,0,0,0,0,0,0
walking/walking_mi_096,80,False,0,0,0,0:80,0,0,0,0,0,0,0,0,0,0,0,0
walking/walking_mi_103,80,False,0,0,0,0:80,0,0,0,0,0,0,0,0,0,0,0,0
walking/walking_mi_122,80,False,0,0,0,0:80,0,0,0,0,0,0,0,0,0,0,0,0
walking/walking_mi_186,80,False,0,0,0,0:80,0,0,0,0,0,0,0,0,0,0,0,0
walking/walking_te_013,80,False,0,0,0,0:80,0,0,0,0,0,0,0,0,0,0,0,0
walking/walking_te_024,80,False,0,0,0,0:80,0,0,0,0,0,0,0,0,0,0,0,0
walking/walking_te_037,80,False,0,0,0,0:80,0,0,0,0,0,0,0,0,0,0,0,0
walking/walking_te_039,80,False,0,0,0,0:80,0,0,0,0,0,0,0,0,0,0,0,0
walking/walking_te_045,80,False,0,0,0,0:80,0,0,0,0,0,0,0,0,0,0,0,0
walking/walking_te_046,80,False,0,0,0,0:80,0,0,0,0,0,0,0,0,0,0,0,0
walking/walking_te_090,80,False,0,0,0,0:80,0,0,0,0,0,0,0,0,0,0,0,0
walking/walking_te_091,80,False,0,0,0,0:80,0,0,0,0,0,0,0,0,0,0,0,0
walking/walking_te_099,80,False,0,0,0,0:80,0,0,0,0,0,0,0,0,0,0,0,0
walking/walking_te_123,80,False,0,0,0,0:80,0,0,0,0,0,0,0,0,0,0,0,0
walking/walking_te_127,80,False,0,0,0,0:80,0,0,0,0,0,0,0,0,0,0,0,0
walking/walking_te_139,80,False,0,0,0,0:80,0,0,0,0,0,0,0,0,0,0,0,0
walking/walking_te_144,80,False,0,0,0,0:80,0,0,0,0,0,0,0,0,0,0,0,0
walking/walking_te_148,80,False,0,0,0,0:80,0,0,0,0,0,0,0,0,0,0,0,0
walking/walking_te_161,80,False,0,0,0,0:80,0,0,0,0,0,0,0,0,0,0,0,0
walking/walking_te_162,80,False,0,0,0,0:80,0,0,0,0,0,0,0,0,0,0,0,0
walking/walking_te_183,80,False,0,0,0,0:80,0,0,0,0,0,0,0,0,0,0,0,0
walking/walking_te_188,80,False,0,0,0,0:80,0,0,0,0,0,0,0,0,0,0,0,0
walking/walking_te_198,80,False,0,0,0,0:80,0,0,0,0,0,0,0,0,0,0,0,0
walking/walking_to_001,80,False,0,0,0,0:80,0,0,0,0,0,0,0,0,0,0,0,0
walking/walking_to_062,80,False,0,0,0,0:80,0,0,0,0,0,0,0,0,0,0,0,0
walking/walking_to_081,80,False,0,0,0,0:80,0,0,0,0,0,0,0,0,0,0,0,0
walking/walking_to_091,80,False,0,0,0,0:80,0,0,0,0,0,0,0,0,0,0,0,0
walking/walking_to_094,80,False,0,0,0,0:80,0,0,0,0,0,0,0,0,0,0,0,0
walking/walking_to_100,80,False,0,0,0,0:80,0,0,0,0,0,0,0,0,0,0,0,0
walking/walking_to_101,80,False,0,0,0,0:80,0,0,0,0,0,0,0,0,0,0,0,0
walking/walking_to_128,80,False,0,0,0,0:80,0,0,0,0,0,0,0,0,0,0,0,0
walking/walking_to_132,80,False,0,0,0,0:80,0,0,0,0,0,0,0,0,0,0,0,0
walking/walking_to_135,80,False,0,0,0,0:80,0,0,0,0,0,0,0,0,0,0,0,0
walking/walking_to_143,80,False,0,0,0,0:80,0,0,0,0,0,0,0,0,0,0,0,0
walking/walking_to_160,80,False,0,0,0,0:80,0,0,0,0,0,0,0,0,0,0,0,0
walking/walking_to_163,80,False,0,0,0,0:80,0,0,0,0,0,0,0,0,0,0,0,0
walking/walking_to_174,80,False,0,0,0,0:80,0,0,0,0,0,0,0,0,0,0,0,0
walking/walking_to_182,80,False,0,0,0,0:80,0,0,0,0,0,0,0,0,0,0,0,0
walking/walking_to_192,80,False,0,0,0,0:80,0,0,0,0,0,0,0,0,0,0,0,0
walking/walking_to_193,80,False,0,0,0,0:80,0,0,0,0,0,0,0,0,0,0,0,0
walking/walking_yo_009,80,False,0,0,0,0:80,0,0,0,0,0,0,0,0,0,0,0,0
walking/walking_yo_011,80,False,0,0,0,0:80,0,0,0,0,0,0,0,0,0,0,0,0
walking/walking_yo_018,80,False,0,0,0,0:80,0,0,0,0,0,0,0,0,0,0,0,0
walking/walking_yo_029,80,False,0,0,0,0:80,0,0,0,0,0,0,0,0,0,0,0,0
walking/walking_yo_031,80,False,0,0,0,0:80,0,0,0,0,0,0,0,0,0,0,0,0
walking/walking_yo_043,80,False,0,0,0,0:80,0,0,0,0,0,0,0,0,0,0,0,0
walking/walking_yo_046,80,False,0,0,0,0:80,0,0,0,0,0,0,0,0,0,0,0,0
walking/walking_yo_050,80,False,0,0,0,0:80,0,0,0,0,0,0,0,0,0,0,0,0
walking/walking_yo_063,80,False,0,0,0,0:80,0,0,0,0,0,0,0,0,0,0,0,0
walking/walking_yo_111,80,False,0,0,0,0:80,0,0,0,0,0,0,0,0,0,0,0,0
walking/walking_yo_115,80,False,0,0,0,0:80,0,0,0,0,0,0,0,0,0,0,0,0
walking/walking_yo_149,80,False,0,0,0,0:80,0,0,0,0,0,0,0,0,0,0,0,0
walking/walking_yo_152,80,False,0,0,0,0:80,0,0,0,0,0,0,0,0,0,0,0,0
walking/walking_yo_153,80,False,0,0,0,0:80,0,0,0,0,0,0,0,0,0,0,0,0
walking/walking_yo_169,80,False,0,0,0,0:80,0,0,0,0,0,0,0,0,0,0,0,0
walking/walking_yo_176,80,False,0,0,0,0:80,0,0,0,0,0,0,0,0,0,0,0,0
walking/walking_yo_188,80,False,0,0,0,0:80,0,0,0,0,0,0,0,0,0,0,0,0
